conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
SITE_ACCESS_SUBTIDAL_1,1. Non-motorized,,SITE_ACCESS_SUBTIDAL_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
SITE_ACCESS_SUBTIDAL_2,2. < 15 ft. jon boats,,SITE_ACCESS_SUBTIDAL_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
SITE_ACCESS_SUBTIDAL_3,3. 15 - 50 ft. vessels,,SITE_ACCESS_SUBTIDAL_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
SITE_ACCESS_SUBTIDAL_4,4. > 50 ft. vessels,,SITE_ACCESS_SUBTIDAL_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
