conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
FETCH_DISTANCE_1,<5 km,,FETCH_DISTANCE_AUTHORITY_DOCUMENT.E32.csv,Index,FGI
FETCH_DISTANCE_2,5-10 km,,FETCH_DISTANCE_AUTHORITY_DOCUMENT.E32.csv,Index,FGI
FETCH_DISTANCE_3,10-50 km,,FETCH_DISTANCE_AUTHORITY_DOCUMENT.E32.csv,Index,FGI
FETCH_DISTANCE_4,>50 km,,FETCH_DISTANCE_AUTHORITY_DOCUMENT.E32.csv,Index,FGI

