conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
HEAVY_EQ_FEASIBILITY_TYPE_1,Good,,HEAVY_EQ_FEASIBILITY_TYPE_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
HEAVY_EQ_FEASIBILITY_TYPE_2,Fair,,HEAVY_EQ_FEASIBILITY_TYPE_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
HEAVY_EQ_FEASIBILITY_TYPE_3,Poor,,HEAVY_EQ_FEASIBILITY_TYPE_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
HEAVY_EQ_FEASIBILITY_TYPE_4,No,,HEAVY_EQ_FEASIBILITY_TYPE_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
