conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
SHORELINE_TYPE_1,PRIMARY,Primary,SHORELINE_TYPE_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
SHORELINE_TYPE_2,SECONDARY,Secondary,SHORELINE_TYPE_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
