conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
SITE_ACCESS_INTERTIDAL_1,1. ATVs,,SITE_ACCESS_INTERTIDAL_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
SITE_ACCESS_INTERTIDAL_2,2. Pickup (4x4),,SITE_ACCESS_INTERTIDAL_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
SITE_ACCESS_INTERTIDAL_3,3. Trucks,,SITE_ACCESS_INTERTIDAL_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
SITE_ACCESS_INTERTIDAL_4,4. Heavy Equipment,,SITE_ACCESS_INTERTIDAL_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
