conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
ESI_TYPE_1,PRIMARY,Primary,ESI_TYPE_AUTHORITY_DOCUMENT.E32.csv,Index,FGI
ESI_TYPE_2,SECONDARY,Secondary,ESI_TYPE_AUTHORITY_DOCUMENT.E32.csv,Index,FGI
