conceptid,Value,Valuetype,Provider
SUBSTRATE_DRY_1,11,sortorder,Polaris
SUBSTRATE_DRY_2,12,sortorder,Polaris
SUBSTRATE_DRY_3,13,sortorder,Polaris
SUBSTRATE_DRY_4,14,sortorder,Polaris
SUBSTRATE_DRY_5,15,sortorder,Polaris
SUBSTRATE_DRY_6,16,sortorder,Polaris
SUBSTRATE_DRY_7,17,sortorder,Polaris
SUBSTRATE_DRY_8,18,sortorder,Polaris
SUBSTRATE_DRY_9,19,sortorder,Polaris
SUBSTRATE_DRY_10,20,sortorder,Polaris
SUBSTRATE_DRY_11,21,sortorder,Polaris
SUBSTRATE_DRY_12,22,sortorder,Polaris
