conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
d7272b14-9cb0-40c1-8dc1-33e234a61d1d,Sun,,WEATHER_AUTHORITY_DOCUMENT.E32.csv,Index,FGI
cbd9cb60-95c5-4642-8c31-61b3dd7cb429,Clouds,,WEATHER_AUTHORITY_DOCUMENT.E32.csv,Index,FGI
4ab0ea83-9f89-46ea-adee-412a16e4fff0,Fog,,WEATHER_AUTHORITY_DOCUMENT.E32.csv,Index,FGI
1b81b462-6c83-492f-a936-aa0a1e38e4fe,Rain,,WEATHER_AUTHORITY_DOCUMENT.E32.csv,Index,FGI
6c431489-0858-41ef-837a-4d6da9096572,Snow,,WEATHER_AUTHORITY_DOCUMENT.E32.csv,Index,FGI
ad30bc3c-5575-4a6f-bac9-711d53443da5,Wind,,WEATHER_AUTHORITY_DOCUMENT.E32.csv,Index,FGI
09532761-604d-4268-8e1f-b4b77dc64b34,Calm,,WEATHER_AUTHORITY_DOCUMENT.E32.csv,Index,FGI
