conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
6c8743ca-c9da-4da6-9b53-cc4de0031ba2,1. Grader,,HEAVY_EQ_FEASIBILITY_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
c8cded32-e8c0-42ff-8cd5-ebb74d7cc19f,2. Bulldozer,,HEAVY_EQ_FEASIBILITY_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
15649c39-c89b-464c-afa4-d4389d055ad5,3. Front-end Loader,,HEAVY_EQ_FEASIBILITY_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
4a267a69-c1ab-4ff9-b251-65432e2a9f41,4. Backhoe,,HEAVY_EQ_FEASIBILITY_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
d3d7f2a1-97a7-4980-aacd-4e2069aa973b,5. Bobcat,,HEAVY_EQ_FEASIBILITY_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
00adbe0c-0764-4ec5-bb6b-269c58a55267,6. Pickup (4x4),,HEAVY_EQ_FEASIBILITY_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
8c37ef95-2a74-490d-9360-b38786038289,7. ATV,,HEAVY_EQ_FEASIBILITY_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
