conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
41d2059e-a5e9-4eae-8274-e9b71d2d07c5,Foot,,SURVEY_METHOD_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
8cfe3dab-2822-4d3f-b08b-a7237986b471,Boat,,SURVEY_METHOD_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
b18edb90-4305-4e0b-a07b-354102c4f8ca,Car,,SURVEY_METHOD_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
4c8ae50f-ff0b-4032-9fdf-841df468b999,ATV,,SURVEY_METHOD_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
b18ff750-9c62-4c39-8be2-383624302b60,Helicopter,,SURVEY_METHOD_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
bfd67b4a-86f9-4f42-8487-ef0bb58da97d,Overlook,,SURVEY_METHOD_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
4a98b880-621e-4df7-bcb1-a6c1bacd596b,Imagery,,SURVEY_METHOD_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
56d251b7-eba7-4677-a9b4-0c94d0da2acf,Video,,SURVEY_METHOD_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
2a004ba7-694c-4572-8a56-76a8e200d058,Other,,SURVEY_METHOD_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
