conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
7ebbae36-ac5a-48b1-bfaa-ce67493e90ff,Fixed wing landing,,POTENTIAL_NEARBY_ACCESS_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
c6f87c84-f692-4ec0-8431-236203d430bd,Helo pad/landing,,POTENTIAL_NEARBY_ACCESS_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
02587835-de45-44e3-bd49-8c96ae582213,Boat launch,,POTENTIAL_NEARBY_ACCESS_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
02f0f7d2-4571-4685-a8dd-724699670794,ATV,,POTENTIAL_NEARBY_ACCESS_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
