conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
81f769ba-a8bf-4dfc-b5e7-1d0196090122,State,,ADMINISTRATIVE_SUBDIVISION_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
ca04660c-435d-4553-8107-a8e929153215,County,,ADMINISTRATIVE_SUBDIVISION_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
70327c6f-5f90-4660-b4a7-10380e119829,Municipality,,ADMINISTRATIVE_SUBDIVISION_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
530455b2-4c49-430c-9f66-7d46c1a9726e,Landowner,,ADMINISTRATIVE_SUBDIVISION_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
56e34c1e-0158-4267-b09c-3e5e7130d4fe,Local Name,,ADMINISTRATIVE_SUBDIVISION_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
