conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
fa66ba90-f127-4452-9de8-05d995ede1b9,1. ATVs,,SITE_ACCESS_INTERTIDAL_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
92af109c-401f-45a2-b224-835eeae25e57,2. Pickup (4x4),,SITE_ACCESS_INTERTIDAL_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
35c92737-07d0-4c22-a2f3-65e803c8146e,3. Trucks,,SITE_ACCESS_INTERTIDAL_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
6fddf886-ff22-4827-85ee-121c1d2849a4,4. Heavy Equipment,,SITE_ACCESS_INTERTIDAL_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
