conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
8621ea9d-ed00-4c70-b152-e4f7cd414efa,Incident related,,SAMPLE_TYPE_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
5af3061c-5eda-42f9-acec-401ed9531446,Non-incident related,,SAMPLE_TYPE_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
