conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
12b22838-8693-4015-8225-3eaff9d3dab1,YES,,ENTIRE_SEGMENT_SURVEYED_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
7b34265b-b404-4ab1-b347-e938547a0437,NO,,ENTIRE_SEGMENT_SURVEYED_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
