conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
7c2b7175-c2be-478f-bc5a-a1ac8193725f,Wildlife,,OTHER_TYPE_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
e3eb3e05-ea94-40b6-b142-abac96c6f2f2,Non-incident oiling,,OTHER_TYPE_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
7cdd1fe9-24a1-40c5-8786-05e90d95dfa6,Hazard,,OTHER_TYPE_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
d4c58b24-c906-4e16-90c3-d59d6341f46b,Debris,,OTHER_TYPE_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
248b5169-6c2b-4cda-8e6b-8356565bd74e,Boom,,OTHER_TYPE_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
79549c4f-3406-4b53-85d9-6b9a39b60f04,Response equipment,,OTHER_TYPE_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
0410b00f-b5fe-483c-bcb1-ef30c310ce92,Other,,OTHER_TYPE_AUTHORITY_DOCUMENT.E32.csv,Index,Polaris
