conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
66007cca-5aa6-4e2a-ae85-84fec2d4e923,Shoreline,,MEDIA_TAGS_AUTHORITY_DOCUMENT.E32.csv,Index,FGI
0c75a1fe-53fb-41af-bc84-3bda85fe9ede,Pit,,MEDIA_TAGS_AUTHORITY_DOCUMENT.E32.csv,Index,FGI
381ddfc4-a4eb-474e-8774-2631ccc9d5e5,Access,,MEDIA_TAGS_AUTHORITY_DOCUMENT.E32.csv,Index,FGI
1a8ee5c4-d38d-499f-9221-dea6b7ef81ec,Backshore,,MEDIA_TAGS_AUTHORITY_DOCUMENT.E32.csv,Index,FGI
ff733f42-6eef-4a22-aa6a-b1ffff3faf5e,Manual Treatment,,MEDIA_TAGS_AUTHORITY_DOCUMENT.E32.csv,Index,FGI
999055de-a858-4fe0-be48-209e84d94edb,Mechanical Treatment,,MEDIA_TAGS_AUTHORITY_DOCUMENT.E32.csv,Index,FGI
1f1f4d1b-de2e-4dea-8d69-f8399b6ac8f2,Wildlife,,MEDIA_TAGS_AUTHORITY_DOCUMENT.E32.csv,Index,FGI
54610c5e-fa95-4b5d-888a-89eca1b1868a,Oiling,,MEDIA_TAGS_AUTHORITY_DOCUMENT.E32.csv,Index,FGI
